RootFolder,File,RelativePath,DateTime,Counter0,Especie,Note0,
6. Fotos Camaras Trampa,01160945.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:32:23,0,Jabalí,598:93|354,
6. Fotos Camaras Trampa,01160946.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:32:31,0,Jabalí,598:94|354,
6. Fotos Camaras Trampa,01160947.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:32:32,0,Jabalí,598:95|354,
6. Fotos Camaras Trampa,01160948.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:32:33,0,Jabalí,598:96|354,
6. Fotos Camaras Trampa,01160949.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:32:41,0,Jabalí,598:97|354,
6. Fotos Camaras Trampa,01160950.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:32:42,0,Jabalí,598:98|354,
6. Fotos Camaras Trampa,01160951.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:32:43,0,Jabalí,598:99|354,
6. Fotos Camaras Trampa,01160952.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:32:51,0,Jabalí,598:100|354,
6. Fotos Camaras Trampa,01160953.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:32:52,0,Jabalí,598:101|354,
6. Fotos Camaras Trampa,01160954.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:32:52,0,Jabalí,598:102|354,
6. Fotos Camaras Trampa,01160955.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:33:03,0,Jabalí,598:103|354,
6. Fotos Camaras Trampa,01160956.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:33:03,0,Jabalí,598:104|354,
6. Fotos Camaras Trampa,01160957.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:33:04,0,Jabalí,598:105|354,
6. Fotos Camaras Trampa,01160958.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:33:13,0,Jabalí,598:106|354,
6. Fotos Camaras Trampa,01160959.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:33:14,0,Jabalí,598:107|354,
6. Fotos Camaras Trampa,01160960.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:33:14,0,Jabalí,598:108|354,
6. Fotos Camaras Trampa,01160961.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:33:23,0,Jabalí,598:109|354,
6. Fotos Camaras Trampa,01160962.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:33:24,0,Jabalí,598:110|354,
6. Fotos Camaras Trampa,01160963.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:33:25,0,Jabalí,598:111|354,
6. Fotos Camaras Trampa,01160964.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:33:35,0,Jabalí,598:112|354,
6. Fotos Camaras Trampa,01160965.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:33:36,0,Jabalí,598:113|354,
6. Fotos Camaras Trampa,01160966.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:33:37,0,Jabalí,598:114|354,
6. Fotos Camaras Trampa,01160967.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:33:45,0,Jabalí,598:115|354,
6. Fotos Camaras Trampa,01160968.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:33:46,0,Jabalí,598:116|354,
6. Fotos Camaras Trampa,01160969.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:33:47,0,Jabalí,598:117|354,
6. Fotos Camaras Trampa,01160970.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:33:55,0,Jabalí,598:118|354,
6. Fotos Camaras Trampa,01160971.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:33:56,0,Jabalí,598:119|354,
6. Fotos Camaras Trampa,01160972.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:33:57,0,Jabalí,598:120|354,
6. Fotos Camaras Trampa,01160973.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:34:05,0,Jabalí,598:121|354,
6. Fotos Camaras Trampa,01160974.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:34:06,0,Jabalí,598:122|354,
6. Fotos Camaras Trampa,01160975.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:34:07,0,Jabalí,598:123|354,
6. Fotos Camaras Trampa,01160976.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:34:19,0,Jabalí,598:124|354,
6. Fotos Camaras Trampa,01160977.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:34:20,0,Jabalí,598:125|354,
6. Fotos Camaras Trampa,01160978.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:34:21,0,Jabalí,598:126|354,
6. Fotos Camaras Trampa,01160979.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:34:59,0,Jabalí,598:127|354,
6. Fotos Camaras Trampa,01160980.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:35:00,0,Jabalí,598:128|354,
6. Fotos Camaras Trampa,01160981.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:35:01,0,Jabalí,598:129|354,
6. Fotos Camaras Trampa,01160982.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:35:15,0,Jabalí,598:130|354,
6. Fotos Camaras Trampa,01160983.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:35:16,0,Jabalí,598:131|354,
6. Fotos Camaras Trampa,01160984.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:35:17,0,Jabalí,598:132|354,
6. Fotos Camaras Trampa,01160985.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:35:59,0,Jabalí,598:133|354,
6. Fotos Camaras Trampa,01160986.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:36:00,0,Jabalí,598:134|354,
6. Fotos Camaras Trampa,01160987.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:36:01,0,Jabalí,598:135|354,
6. Fotos Camaras Trampa,01160988.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:36:25,0,Jabalí,598:136|354,
6. Fotos Camaras Trampa,01160989.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:36:26,0,Jabalí,598:137|354,
6. Fotos Camaras Trampa,01160990.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:36:27,0,Jabalí,598:138|354,
6. Fotos Camaras Trampa,01160991.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:36:35,0,Jabalí,598:139|354,
6. Fotos Camaras Trampa,01160992.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:36:36,0,Jabalí,598:140|354,
6. Fotos Camaras Trampa,01160993.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:36:37,0,Jabalí,598:141|354,
6. Fotos Camaras Trampa,01160994.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:36:59,0,Jabalí,598:142|354,
6. Fotos Camaras Trampa,01160995.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:37:00,0,Jabalí,598:143|354,
6. Fotos Camaras Trampa,01160996.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:37:00,0,Jabalí,598:144|354,
6. Fotos Camaras Trampa,01160997.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:37:43,0,Jabalí,598:145|354,
6. Fotos Camaras Trampa,01160998.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:37:44,0,Jabalí,598:146|354,
6. Fotos Camaras Trampa,01160999.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-16 22:37:45,0,Jabalí,598:147|354,
6. Fotos Camaras Trampa,01160001.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:37:54,0,Jabalí,598:148|354,
6. Fotos Camaras Trampa,01160002.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:37:55,0,Jabalí,598:149|354,
6. Fotos Camaras Trampa,01160003.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:37:55,0,Jabalí,598:150|354,
6. Fotos Camaras Trampa,01160004.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:38:03,0,Jabalí,598:151|354,
6. Fotos Camaras Trampa,01160005.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:38:04,0,Jabalí,598:152|354,
6. Fotos Camaras Trampa,01160006.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:38:04,0,Jabalí,598:153|354,
6. Fotos Camaras Trampa,01160007.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:38:12,0,Jabalí,598:154|354,
6. Fotos Camaras Trampa,01160008.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:38:13,0,Jabalí,598:155|354,
6. Fotos Camaras Trampa,01160009.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:38:14,0,Jabalí,598:156|354,
6. Fotos Camaras Trampa,01160010.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:38:24,0,Jabalí,598:157|354,
6. Fotos Camaras Trampa,01160011.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:38:24,0,Jabalí,598:158|354,
6. Fotos Camaras Trampa,01160012.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:38:25,0,Jabalí,598:159|354,
6. Fotos Camaras Trampa,01160013.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:38:33,0,Jabalí,598:160|354,
6. Fotos Camaras Trampa,01160015.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:38:34,0,Jabalí,598:162|354,
6. Fotos Camaras Trampa,01160016.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:38:46,0,Jabalí,598:163|354,
6. Fotos Camaras Trampa,01160017.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:38:46,0,Jabalí,598:164|354,
6. Fotos Camaras Trampa,01160018.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:38:47,0,Jabalí,598:165|354,
6. Fotos Camaras Trampa,01160019.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:39:00,0,Jabalí,598:166|354,
6. Fotos Camaras Trampa,01160020.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:39:01,0,Jabalí,598:167|354,
6. Fotos Camaras Trampa,01160021.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:39:01,0,Jabalí,598:168|354,
6. Fotos Camaras Trampa,01160022.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:39:12,0,Jabalí,598:169|354,
6. Fotos Camaras Trampa,01160023.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:39:13,0,Jabalí,598:170|354,
6. Fotos Camaras Trampa,01160024.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:39:14,0,Jabalí,598:171|354,
6. Fotos Camaras Trampa,01160025.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:39:22,0,Jabalí,598:172|354,
6. Fotos Camaras Trampa,01160026.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:39:23,0,Jabalí,598:173|354,
6. Fotos Camaras Trampa,01160027.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:39:23,0,Jabalí,598:174|354,
6. Fotos Camaras Trampa,01160028.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:39:48,0,Jabalí,598:175|354,
6. Fotos Camaras Trampa,01160029.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:39:49,0,Jabalí,598:176|354,
6. Fotos Camaras Trampa,01160030.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:39:49,0,Jabalí,598:177|354,
6. Fotos Camaras Trampa,01160031.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:40:47,0,Jabalí,598:181|354,
6. Fotos Camaras Trampa,01160032.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:40:48,0,Jabalí,598:182|354,
6. Fotos Camaras Trampa,01160033.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:40:48,0,Jabalí,598:183|354,
6. Fotos Camaras Trampa,01160035.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:40:58,0,Jabalí,598:185|354,
6. Fotos Camaras Trampa,01160036.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 22:40:58,0,Jabalí,598:186|354,
6. Fotos Camaras Trampa,01160058.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 23:03:19,0,Jabalí,598:211|354,
6. Fotos Camaras Trampa,01160059.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 23:03:20,0,Jabalí,598:212|354,
6. Fotos Camaras Trampa,01160060.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 23:03:21,0,Jabalí,598:213|354,
6. Fotos Camaras Trampa,01160061.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 23:03:29,0,Jabalí,598:214|354,
6. Fotos Camaras Trampa,01160062.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 23:03:30,0,Jabalí,598:215|354,
6. Fotos Camaras Trampa,01160063.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 23:03:31,0,Jabalí,598:216|354,
6. Fotos Camaras Trampa,01160064.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 23:03:41,0,Jabalí,598:217|354,
6. Fotos Camaras Trampa,01160065.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 23:03:41,0,Jabalí,598:218|354,
6. Fotos Camaras Trampa,01160066.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 23:03:42,0,Jabalí,598:219|354,
6. Fotos Camaras Trampa,01160067.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 23:03:54,0,Jabalí,598:220|354,
6. Fotos Camaras Trampa,01160068.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 23:03:55,0,Jabalí,598:221|354,
6. Fotos Camaras Trampa,01160069.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 23:03:55,0,Jabalí,598:222|354,
6. Fotos Camaras Trampa,01160070.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 23:04:03,0,Jabalí,598:223|354,
6. Fotos Camaras Trampa,01160071.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 23:04:04,0,Jabalí,598:224|354,
6. Fotos Camaras Trampa,01160072.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 23:04:05,0,Jabalí,598:225|354,
6. Fotos Camaras Trampa,01160073.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 23:04:13,0,Jabalí,598:226|354,
6. Fotos Camaras Trampa,01160074.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 23:04:13,0,Jabalí,598:227|354,
6. Fotos Camaras Trampa,01160075.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 23:04:14,0,Jabalí,598:228|354,
6. Fotos Camaras Trampa,01160076.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 23:04:22,0,Jabalí,598:229|354,
6. Fotos Camaras Trampa,01160077.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113, 2022-01-16 23:04:22,0,Jabalí,598:230|354,
