RootFolder,File,RelativePath,DateTime,Counter0,Especie,Note0,Unnamed: 7,Estacion,Year,Month,Day,Time,Hour,Season,Episode_ID,Episode_length
6. Fotos Camaras Trampa,02240764.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-24 04:59:37,1,Raton cola larga,855:1|3,,RoRaCo Río,2022,2,24,04:59:37,4,Verano,855,1|3
6. Fotos Camaras Trampa,02250778.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-25 02:14:24,1,Raton cola larga,862:3|3,,RoRaCo Río,2022,2,25,02:14:24,2,Verano,862,3|3
6. Fotos Camaras Trampa,02250788.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-25 21:54:31,1,Raton cola larga,867:1|9,,RoRaCo Río,2022,2,25,21:54:31,21,Verano,867,1|9
6. Fotos Camaras Trampa,02250789.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-25 21:54:32,1,Raton cola larga,867:2|9,,RoRaCo Río,2022,2,25,21:54:32,21,Verano,867,2|9
6. Fotos Camaras Trampa,02250790.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-25 21:54:33,1,Raton cola larga,867:3|9,,RoRaCo Río,2022,2,25,21:54:33,21,Verano,867,3|9
6. Fotos Camaras Trampa,02250792.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-25 22:00:06,1,Raton cola larga,867:5|9,,RoRaCo Río,2022,2,25,22:00:06,22,Verano,867,5|9
6. Fotos Camaras Trampa,02250794.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-25 22:24:34,1,Monito del monte,867:7|9,,RoRaCo Río,2022,2,25,22:24:34,22,Verano,867,7|9
6. Fotos Camaras Trampa,02260822.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-26 04:36:57,1,Raton cola larga,872:5|21,,RoRaCo Río,2022,2,26,04:36:57,4,Verano,872,5|21
6. Fotos Camaras Trampa,02260823.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-26 04:36:58,1,Raton cola larga,872:6|21,,RoRaCo Río,2022,2,26,04:36:58,4,Verano,872,6|21
6. Fotos Camaras Trampa,02260849.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-26 06:14:31,1,Raton cola larga,873:11|12,,RoRaCo Río,2022,2,26,06:14:31,6,Verano,873,11|12
6. Fotos Camaras Trampa,02260854.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-26 15:47:14,1,Chucao,875:7|9,,RoRaCo Río,2022,2,26,15:47:14,15,Verano,875,7|9
6. Fotos Camaras Trampa,02260863.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-26 22:22:17,1,Raton cola larga,878:1|6,,RoRaCo Río,2022,2,26,22:22:17,22,Verano,878,1|6
6. Fotos Camaras Trampa,02260872.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-26 23:21:52,1,Raton cola larga,879:4|21,,RoRaCo Río,2022,2,26,23:21:52,23,Verano,879,4|21
6. Fotos Camaras Trampa,02260875.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-26 23:28:36,1,Rata negra,879:7|21,,RoRaCo Río,2022,2,26,23:28:36,23,Verano,879,7|21
6. Fotos Camaras Trampa,02260876.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-26 23:28:37,1,Rata negra,879:8|21,,RoRaCo Río,2022,2,26,23:28:37,23,Verano,879,8|21
6. Fotos Camaras Trampa,02270915.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-27 17:10:56,1,Hued hued,886:2|6,,RoRaCo Río,2022,2,27,17:10:56,17,Verano,886,2|6
6. Fotos Camaras Trampa,02270916.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-27 17:10:57,1,Hued hued,886:3|6,,RoRaCo Río,2022,2,27,17:10:57,17,Verano,886,3|6
6. Fotos Camaras Trampa,02280941.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-28 04:29:25,1,Raton cola larga,894:4|6,,RoRaCo Río,2022,2,28,04:29:25,4,Verano,894,4|6
6. Fotos Camaras Trampa,02280957.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-28 09:36:29,1,Hued hued,897:2|105,,RoRaCo Río,2022,2,28,09:36:29,9,Verano,897,2|105
6. Fotos Camaras Trampa,02280958.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-28 09:36:30,1,Hued hued,897:3|105,,RoRaCo Río,2022,2,28,09:36:30,9,Verano,897,3|105
6. Fotos Camaras Trampa,02280961.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-28 09:36:50,1,Hued hued,897:6|105,,RoRaCo Río,2022,2,28,09:36:50,9,Verano,897,6|105
6. Fotos Camaras Trampa,02280962.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-28 09:37:05,1,Hued hued,897:7|105,,RoRaCo Río,2022,2,28,09:37:05,9,Verano,897,7|105
6. Fotos Camaras Trampa,02280965.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-28 09:37:11,1,Hued hued,897:10|105,,RoRaCo Río,2022,2,28,09:37:11,9,Verano,897,10|105
6. Fotos Camaras Trampa,02280968.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-28 09:37:18,1,Hued hued,897:13|105,,RoRaCo Río,2022,2,28,09:37:18,9,Verano,897,13|105
6. Fotos Camaras Trampa,02280972.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-28 09:37:25,1,Hued hued,897:17|105,,RoRaCo Río,2022,2,28,09:37:25,9,Verano,897,17|105
6. Fotos Camaras Trampa,02280977.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-28 09:37:42,1,Hued hued,897:22|105,,RoRaCo Río,2022,2,28,09:37:42,9,Verano,897,22|105
6. Fotos Camaras Trampa,02280996.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-28 09:38:23,1,Hued hued,897:41|105,,RoRaCo Río,2022,2,28,09:38:23,9,Verano,897,41|105
6. Fotos Camaras Trampa,02280998.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\102EK113,2022-02-28 09:38:27,1,Hued hued,897:43|105,,RoRaCo Río,2022,2,28,09:38:27,9,Verano,897,43|105
6. Fotos Camaras Trampa,02280001.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-02-28 09:38:30,1,Hued hued,897:45|105,,RoRaCo Río,2022,2,28,09:38:30,9,Verano,897,45|105
6. Fotos Camaras Trampa,02280012.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-02-28 09:38:55,1,Hued hued,897:56|105,,RoRaCo Río,2022,2,28,09:38:55,9,Verano,897,56|105
6. Fotos Camaras Trampa,02280014.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-02-28 09:39:00,1,Hued hued,897:58|105,,RoRaCo Río,2022,2,28,09:39:00,9,Verano,897,58|105
6. Fotos Camaras Trampa,02280029.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-02-28 09:39:39,1,Hued hued,897:73|105,,RoRaCo Río,2022,2,28,09:39:39,9,Verano,897,73|105
6. Fotos Camaras Trampa,02280036.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-02-28 09:39:54,1,Hued hued,897:80|105,,RoRaCo Río,2022,2,28,09:39:54,9,Verano,897,80|105
6. Fotos Camaras Trampa,02280059.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-02-28 09:52:17,1,Chucao,897:103|105,,RoRaCo Río,2022,2,28,09:52:17,9,Verano,897,103|105
6. Fotos Camaras Trampa,02280066.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-02-28 10:35:39,1,Hued hued,898:5|12,,RoRaCo Río,2022,2,28,10:35:39,10,Verano,898,5|12
6. Fotos Camaras Trampa,02280067.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-02-28 10:35:40,1,Hued hued,898:6|12,,RoRaCo Río,2022,2,28,10:35:40,10,Verano,898,6|12
6. Fotos Camaras Trampa,02280068.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-02-28 10:44:11,1,Chucao,898:7|12,,RoRaCo Río,2022,2,28,10:44:11,10,Verano,898,7|12
6. Fotos Camaras Trampa,03010095.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-03-01 04:55:32,1,Monito del monte,902:1|3,,RoRaCo Río,2022,3,1,04:55:32,4,Verano,902,1|3
6. Fotos Camaras Trampa,03020138.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-03-02 18:24:56,1,Hued hued,918:5|6,,RoRaCo Río,2022,3,2,18:24:56,18,Verano,918,5|6
6. Fotos Camaras Trampa,03020139.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-03-02 18:24:57,1,Hued hued,918:6|6,,RoRaCo Río,2022,3,2,18:24:57,18,Verano,918,6|6
6. Fotos Camaras Trampa,03030159.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-03-03 04:34:16,1,Raton cola larga,922:2|3,,RoRaCo Río,2022,3,3,04:34:16,4,Verano,922,2|3
6. Fotos Camaras Trampa,03030200.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-03-03 22:46:34,1,Rata negra,929:4|6,,RoRaCo Río,2022,3,3,22:46:34,22,Verano,929,4|6
6. Fotos Camaras Trampa,03030203.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-03-03 23:26:11,1,Rata negra,930:1|6,,RoRaCo Río,2022,3,3,23:26:11,23,Verano,930,1|6
6. Fotos Camaras Trampa,03030205.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-03-03 23:26:13,1,Rata negra,930:3|6,,RoRaCo Río,2022,3,3,23:26:13,23,Verano,930,3|6
6. Fotos Camaras Trampa,03030206.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-03-03 23:26:22,1,Rata negra,930:4|6,,RoRaCo Río,2022,3,3,23:26:22,23,Verano,930,4|6
6. Fotos Camaras Trampa,03030207.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-03-03 23:26:23,1,Rata negra,930:5|6,,RoRaCo Río,2022,3,3,23:26:23,23,Verano,930,5|6
6. Fotos Camaras Trampa,03040210.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-03-04 00:08:44,1,Monito del monte,931:2|3,,RoRaCo Río,2022,3,4,00:08:44,0,Verano,931,2|3
6. Fotos Camaras Trampa,03040211.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-03-04 00:08:45,1,Monito del monte,931:3|3,,RoRaCo Río,2022,3,4,00:08:45,0,Verano,931,3|3
6. Fotos Camaras Trampa,03040217.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-03-04 04:20:12,1,Raton cola larga,933:6|12,,RoRaCo Río,2022,3,4,04:20:12,4,Verano,933,6|12
6. Fotos Camaras Trampa,03040228.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-03-04 08:10:27,1,Hued hued,935:2|3,,RoRaCo Río,2022,3,4,08:10:27,8,Verano,935,2|3
6. Fotos Camaras Trampa,03040237.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-03-04 10:31:50,1,Hued hued,936:8|18,,RoRaCo Río,2022,3,4,10:31:50,10,Verano,936,8|18
6. Fotos Camaras Trampa,03040238.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-03-04 10:31:51,1,Hued hued,936:9|18,,RoRaCo Río,2022,3,4,10:31:51,10,Verano,936,9|18
6. Fotos Camaras Trampa,03040243.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-03-04 10:32:04,1,Hued hued,936:14|18,,RoRaCo Río,2022,3,4,10:32:04,10,Verano,936,14|18
6. Fotos Camaras Trampa,03040248.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-03-04 13:18:26,1,Chucao,937:1|3,,RoRaCo Río,2022,3,4,13:18:26,13,Verano,937,1|3
6. Fotos Camaras Trampa,03040249.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\103EK113,2022-03-04 13:18:26,1,Chucao,937:2|3,,RoRaCo Río,2022,3,4,13:18:26,13,Verano,937,2|3
6. Fotos Camaras Trampa,12080005.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-08 05:58:39,1,Hued hued,333:2|6,,RoRaCo Río,2021,12,8,05:58:39,5,Primavera,333,2|6
6. Fotos Camaras Trampa,12080006.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-08 05:58:40,1,Hued hued,333:3|6,,RoRaCo Río,2021,12,8,05:58:40,5,Primavera,333,3|6
6. Fotos Camaras Trampa,12110019.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-11 21:00:14,1,Zorzal,358:1|3,,RoRaCo Río,2021,12,11,21:00:14,21,Primavera,358,1|3
6. Fotos Camaras Trampa,12110020.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-11 21:00:15,1,Zorzal,358:2|3,,RoRaCo Río,2021,12,11,21:00:15,21,Primavera,358,2|3
6. Fotos Camaras Trampa,12110021.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-11 21:00:16,1,Zorzal,358:3|3,,RoRaCo Río,2021,12,11,21:00:16,21,Primavera,358,3|3
6. Fotos Camaras Trampa,12150028.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-15 15:39:26,1,Zorzal,388:814|1080,,RoRaCo Río,2021,12,15,15:39:26,15,Primavera,388,814|1080
6. Fotos Camaras Trampa,12150029.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-15 15:39:27,1,Zorzal,388:815|1080,,RoRaCo Río,2021,12,15,15:39:27,15,Primavera,388,815|1080
6. Fotos Camaras Trampa,12150030.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-15 15:39:28,1,Zorzal,388:816|1080,,RoRaCo Río,2021,12,15,15:39:28,15,Primavera,388,816|1080
6. Fotos Camaras Trampa,12150034.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-15 20:39:23,1,Zorzal,389:1|6,,RoRaCo Río,2021,12,15,20:39:23,20,Primavera,389,1|6
6. Fotos Camaras Trampa,12150035.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-15 20:39:24,1,Zorzal,389:2|6,,RoRaCo Río,2021,12,15,20:39:24,20,Primavera,389,2|6
6. Fotos Camaras Trampa,12150036.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-15 20:39:25,1,Zorzal,389:3|6,,RoRaCo Río,2021,12,15,20:39:25,20,Primavera,389,3|6
6. Fotos Camaras Trampa,12150040.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-15 21:23:21,1,Hued hued,390:1|3,,RoRaCo Río,2021,12,15,21:23:21,21,Primavera,390,1|3
6. Fotos Camaras Trampa,12150041.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-15 21:23:22,1,Hued hued,390:2|3,,RoRaCo Río,2021,12,15,21:23:22,21,Primavera,390,2|3
6. Fotos Camaras Trampa,12160043.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-16 11:11:05,1,Zorzal,394:1|9,,RoRaCo Río,2021,12,16,11:11:05,11,Primavera,394,1|9
6. Fotos Camaras Trampa,12160044.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-16 11:11:06,1,Zorzal,394:2|9,,RoRaCo Río,2021,12,16,11:11:06,11,Primavera,394,2|9
6. Fotos Camaras Trampa,12160045.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-16 11:11:07,1,Zorzal,394:3|9,,RoRaCo Río,2021,12,16,11:11:07,11,Primavera,394,3|9
6. Fotos Camaras Trampa,12160046.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-16 11:11:22,1,Zorzal,394:4|9,,RoRaCo Río,2021,12,16,11:11:22,11,Primavera,394,4|9
6. Fotos Camaras Trampa,12160047.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-16 11:11:23,1,Zorzal,394:5|9,,RoRaCo Río,2021,12,16,11:11:23,11,Primavera,394,5|9
6. Fotos Camaras Trampa,12160048.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-16 11:11:24,1,Zorzal,394:6|9,,RoRaCo Río,2021,12,16,11:11:24,11,Primavera,394,6|9
6. Fotos Camaras Trampa,12160052.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-16 11:44:08,1,Zorzal,395:1|267,,RoRaCo Río,2021,12,16,11:44:08,11,Primavera,395,1|267
6. Fotos Camaras Trampa,12160053.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-16 11:44:09,1,Zorzal,395:2|267,,RoRaCo Río,2021,12,16,11:44:09,11,Primavera,395,2|267
6. Fotos Camaras Trampa,12160054.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-16 11:44:10,1,Zorzal,395:3|267,,RoRaCo Río,2021,12,16,11:44:10,11,Primavera,395,3|267
6. Fotos Camaras Trampa,12160056.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-16 11:47:35,1,Zorzal,395:5|267,,RoRaCo Río,2021,12,16,11:47:35,11,Primavera,395,5|267
6. Fotos Camaras Trampa,12160057.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-16 11:47:36,1,Zorzal,395:6|267,,RoRaCo Río,2021,12,16,11:47:36,11,Primavera,395,6|267
6. Fotos Camaras Trampa,12160058.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-16 11:53:58,1,Zorzal,395:7|267,,RoRaCo Río,2021,12,16,11:53:58,11,Primavera,395,7|267
6. Fotos Camaras Trampa,12160059.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-16 11:53:59,1,Zorzal,395:8|267,,RoRaCo Río,2021,12,16,11:53:59,11,Primavera,395,8|267
6. Fotos Camaras Trampa,12160060.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-16 11:54:00,1,Zorzal,395:9|267,,RoRaCo Río,2021,12,16,11:54:00,11,Primavera,395,9|267
6. Fotos Camaras Trampa,12160064.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-16 15:06:51,1,Zorzal,395:247|267,,RoRaCo Río,2021,12,16,15:06:51,15,Primavera,395,247|267
6. Fotos Camaras Trampa,12160065.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-16 15:06:52,1,Zorzal,395:248|267,,RoRaCo Río,2021,12,16,15:06:52,15,Primavera,395,248|267
6. Fotos Camaras Trampa,12160066.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113,2021-12-16 15:06:53,1,Zorzal,395:249|267,,RoRaCo Río,2021,12,16,15:06:53,15,Primavera,395,249|267
