DataPackage,Deployments,RootFolder,File,RelativePath,DateTime,mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,exifData,favorite,mediaComments,observationID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments,reviewOutcome,datetime_corrected,valid_date,valid_time_of_day,repair_method,repair_anchor_source
,TC3_M6.2,Primavera-verano 2025-2026,12050203.JPG,TC3_M6.2, 2025-12-05 10:31:35,d75cdc16-3ae8-41bb-ac4b-506a3bca4c28,,,,,false,,image/jpeg,,false,,5a04c757-b8c8-4d85-afd9-9dfdfc4b293e,,,,,animal,,Canis lupus familiaris,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2798,,Perro,corrected,2025-12-05 10:31:35,True,True,none,
,TC3_M6.2,Primavera-verano 2025-2026,12050204.JPG,TC3_M6.2, 2025-12-05 10:31:36,f01e03d4-74e1-4896-b1be-461afde59572,,,,,false,,image/jpeg,,false,,3894d3ef-89d4-4500-bef5-bdd95669d9ee,,,,,animal,,Canis lupus familiaris,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3456,,Perro,confirmed,2025-12-05 10:31:36,True,True,none,
,TC3_M6.2,Primavera-verano 2025-2026,12130205.JPG,TC3_M6.2, 2025-12-13 16:34:09,3823fcf4-7d81-4761-8c16-5575425133dc,,,,,false,,image/jpeg,,false,,8f7a7a4a-c8a4-4200-8390-c3789c13cfed,,,,,animal,,Lycalopex culpaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3422,,Zorro culpeo,corrected,2025-12-13 16:34:09,True,True,none,
,TC3_M6.2,Primavera-verano 2025-2026,12130206.JPG,TC3_M6.2, 2025-12-13 16:34:10,2b899b2e-b283-4525-807a-8639ba077dcd,,,,,false,,image/jpeg,,false,,72124630-d1a0-49cc-a896-668b047a18df,,,,,animal,,Lycalopex culpaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3264,,Zorro culpeo,confirmed,2025-12-13 16:34:10,True,True,none,
,TC3_M6.2,Primavera-verano 2025-2026,12130207.JPG,TC3_M6.2, 2025-12-13 22:01:28,fb56b7b9-f746-41ab-aced-e38861ad3f0e,,,,,false,,image/jpeg,,false,,ea6b1ea1-8f00-4c80-8219-061f2a7dda33,,,,,animal,,Lycalopex culpaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.293,,Zorro culpeo,confirmed,2025-12-13 22:01:28,True,True,none,
,TC3_M6.2,Primavera-verano 2025-2026,12170210.JPG,TC3_M6.2, 2025-12-17 23:11:06,c5209e05-57b6-4bf8-872c-2a3c366f805a,,,,,false,,image/jpeg,,false,,c43046d7-3372-4474-b49a-24ae2fde5849,,,,,animal,,Lycalopex culpaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2793,,Zorro culpeo,corrected,2025-12-17 23:11:06,True,True,none,
,TC3_M6.2,Primavera-verano 2025-2026,12190213.JPG,TC3_M6.2, 2025-12-19 04:57:59,7ed2a3ab-6cca-402e-961f-e309beb9ce68,,,,,false,,image/jpeg,,false,,dd6f473f-902f-4434-b6e7-911c3576a64b,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2467,,Liebre,corrected,2025-12-19 04:57:59,True,True,none,
,TC3_M6.2,Primavera-verano 2025-2026,12190216.JPG,TC3_M6.2, 2025-12-19 05:14:06,3e01854c-17b3-492a-9956-cb4fefa286cb,,,,,false,,image/jpeg,,false,,ba74e3e7-9fb3-4085-b070-b5c031542072,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2758,,Liebre,corrected,2025-12-19 05:14:06,True,True,none,
,TC3_M6.2,Primavera-verano 2025-2026,12200221.JPG,TC3_M6.2, 2025-12-20 05:18:48,69057fe4-5223-4b0e-9570-526e473baab1,,,,,false,,image/jpeg,,false,,877e779d-6154-4079-a4c5-7479ffab6909,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2528,,No reconocible,confirmed,2025-12-20 05:18:48,True,True,none,
,TC3_M6.2,Primavera-verano 2025-2026,12250227.JPG,TC3_M6.2, 2025-12-25 03:52:52,44d5a336-b2ba-4a72-80f4-cec032c85802,,,,,false,,image/jpeg,,false,,8359bb2d-ab12-4619-b516-285c43d13aab,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2977,,canguro,corrected,2025-12-25 03:52:52,True,True,none,
,TC3_M6.2,Primavera-verano 2025-2026,12260230.JPG,TC3_M6.2, 2025-12-26 12:48:53,6118f3da-beeb-46af-be31-871e9dd48c9c,,,,,false,,image/jpeg,,false,,17b84533-aa95-4be1-b878-4dce5fa896a7,,,,,animal,,Canis lupus familiaris,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3165,,Perro,confirmed,2025-12-26 12:48:53,True,True,none,
,TC3_M6.2,Primavera-verano 2025-2026,12260232.JPG,TC3_M6.2, 2025-12-26 13:01:19,1e22fd87-253f-4f33-9cf9-6d2ac8d8a73a,,,,,false,,image/jpeg,,false,,6d6b6c74-42d7-40cb-ad98-c3e59dc37c1c,,,,,animal,,Canis lupus familiaris,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.339,,Perro,confirmed,2025-12-26 13:01:19,True,True,none,
,TC3_M6.2,Primavera-verano 2025-2026,12260234.JPG,TC3_M6.2, 2025-12-26 13:01:26,f13d5895-1c4c-4338-a0c7-a5a9a1aa6022,,,,,false,,image/jpeg,,false,,e84b81ab-fffa-47d1-bb1d-6dce66010a9c,,,,,animal,,Canis lupus familiaris,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.24,,Perro,corrected,2025-12-26 13:01:26,True,True,none,
,TC3_M6.2,Primavera-verano 2025-2026,12260235.JPG,TC3_M6.2, 2025-12-26 13:01:27,931b5046-ce55-40ec-b8dc-1d64159dfa6c,,,,,false,,image/jpeg,,false,,f3dca035-4cd3-4ee0-95fd-9fae4f7f6260,,,,,animal,,Canis lupus familiaris,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.326,,Perro,confirmed,2025-12-26 13:01:27,True,True,none,
,TC3_M6.2,Primavera-verano 2025-2026,01030242.JPG,TC3_M6.2, 2026-01-03 03:50:39,e3c608d3-4e36-4f4d-99f6-85a92f17e3b5,,,,,false,,image/jpeg,,false,,0e168ae2-b764-4610-8c50-6f862100373c,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2279,,No reconocible,confirmed,2026-01-03 03:50:39,True,True,none,
,TC3_M6.2,Primavera-verano 2025-2026,01100251.JPG,TC3_M6.2, 2026-01-10 10:12:31,2527fa32-6202-4d98-8b26-6c1755d8896e,,,,,false,,image/jpeg,,false,,e4d875b6-46cc-47a2-ac2f-cf317493672d,,,,,animal,,Canis lupus familiaris,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.304,,Perro,confirmed,2026-01-10 10:12:31,True,True,none,
,TC3_M6.2,Primavera-verano 2025-2026,01100253.JPG,TC3_M6.2, 2026-01-10 10:12:38,205dfb10-61ea-4f6e-895a-2dea0b7e6400,,,,,false,,image/jpeg,,false,,ed08eb2c-e86d-45b5-9d26-4a23b3ddb94c,,,,,animal,,Canis lupus familiaris,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3439,,Perro,confirmed,2026-01-10 10:12:38,True,True,none,
,TC3_M6.2,Primavera-verano 2025-2026,01100254.JPG,TC3_M6.2, 2026-01-10 10:12:39,a4c667e8-874a-4898-a9d1-733e4d2041e9,,,,,false,,image/jpeg,,false,,4a2d2ac9-6d38-4023-8c89-b2ee0d8f65f8,,,,,animal,,Canis lupus familiaris,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3524,,Perro,confirmed,2026-01-10 10:12:39,True,True,none,
,TC3_M6.2,Primavera-verano 2025-2026,01100255.JPG,TC3_M6.2, 2026-01-10 10:20:52,82fbcad2-7a7b-4371-b920-6271e669e524,,,,,false,,image/jpeg,,false,,6552bcb2-945b-4f8b-a7d8-16562d2ca49e,,,,,animal,,Canis lupus familiaris,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3442,,Perro,confirmed,2026-01-10 10:20:52,True,True,none,
,TC3_M6.2,Primavera-verano 2025-2026,01100258.JPG,TC3_M6.2, 2026-01-10 10:21:06,5d47ab70-46bf-43fb-86d4-85a1def82b7c,,,,,false,,image/jpeg,,false,,d092ab7a-e6f5-4025-aadf-e13dd07f3ce2,,,,,animal,,Canis lupus familiaris,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3333,,Perro,confirmed,2026-01-10 10:21:06,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,06150005.JPG,TC4_M5.2, 2025-06-15 06:47:55,85827e15-e959-4dea-be6d-a27d0f4dd4e2,,,,,false,,image/jpeg,,false,,2a61fca6-0be5-4cad-97d3-0dd7ba33e926,,,,,animal,,Lycalopex culpaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3044,,Zorro culpeo,corrected,2025-06-15 06:47:55,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,07170021.JPG,TC4_M5.2, 2025-07-17 09:18:01,07d49878-7e58-4c50-87bf-8673db11e8ca,,,,,false,,image/jpeg,,false,,78e6060a-8947-4a9b-becb-ce1e875770dd,,,,,animal,,Lycalopex culpaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3274,,Zorro culpeo,confirmed,2025-07-17 09:18:01,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,07170022.JPG,TC4_M5.2, 2025-07-17 09:18:02,d6109d50-02d9-45d4-a278-74a2c3ad63fc,,,,,false,,image/jpeg,,false,,ba031f0b-8b9f-41e2-9eb0-225d96184b01,,,,,animal,,Lycalopex culpaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3365,,Zorro culpeo,confirmed,2025-07-17 09:18:02,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,07170023.JPG,TC4_M5.2, 2025-07-17 09:18:03,437f9e0e-76e8-498a-98b9-0c03debef625,,,,,false,,image/jpeg,,false,,3e302634-4333-49ad-a443-a753fb8f92f8,,,,,animal,,Lycalopex culpaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3289,,Zorro culpeo,confirmed,2025-07-17 09:18:03,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,08020037.JPG,TC4_M5.2, 2025-08-02 01:12:58,f650840b-6720-41d1-a3a4-36910828722b,,,,,false,,image/jpeg,,false,,c9cbbf71-19b7-47cb-b89a-2d6fc9dee538,,,,,animal,,Lycalopex culpaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3073,,Zorro culpeo,confirmed,2025-08-02 01:12:58,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,08020038.JPG,TC4_M5.2, 2025-08-02 01:12:59,ff1dafe8-d6a2-4485-9a1c-b783cd9fff18,,,,,false,,image/jpeg,,false,,a7c03a82-9d6d-4701-8c17-59129124bd98,,,,,animal,,Lycalopex culpaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3108,,Zorro culpeo,corrected,2025-08-02 01:12:59,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,08180041.JPG,TC4_M5.2, 2025-08-18 18:59:11,335aeed3-aa14-42e0-93e5-bb3a21368bf1,,,,,false,,image/jpeg,,false,,66ad8342-7abf-4b38-a24a-4827cc9085af,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3342,,Liebre,confirmed,2025-08-18 18:59:11,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,09060101.JPG,TC4_M5.2, 2025-09-06 00:28:56,e0a9069e-79d9-4e01-bdc6-4cf1f0b040c3,,,,,false,,image/jpeg,,false,,30814e43-a2a1-4270-a4f5-8444ccf1c20a,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3188,,Liebre,corrected,2025-09-06 00:28:56,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,09060102.JPG,TC4_M5.2, 2025-09-06 00:28:57,5e454ee9-b064-4378-8736-a18c1fa759b4,,,,,false,,image/jpeg,,false,,eb0baabc-09f6-4480-9ef5-a3671c7a27cf,,,,,animal,,Cervus elaphus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2952,,Ciervo rojo,corrected,2025-09-06 00:28:57,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,09060105.JPG,TC4_M5.2, 2025-09-06 03:21:41,8ef2bce2-49d4-4290-9c81-32b7984f6cd3,,,,,false,,image/jpeg,,false,,571cd1ec-60aa-41d3-8636-625789017da2,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3231,,Liebre,confirmed,2025-09-06 03:21:41,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,09060106.JPG,TC4_M5.2, 2025-09-06 03:21:42,3f6a6ee3-e905-441a-a599-066d48009e7e,,,,,false,,image/jpeg,,false,,cee93311-99ac-4e9d-910d-cf08a11afa47,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3276,,Liebre,confirmed,2025-09-06 03:21:42,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,09060107.JPG,TC4_M5.2, 2025-09-06 03:21:43,d2c69d9e-80eb-490a-9b46-8984b0f00f65,,,,,false,,image/jpeg,,false,,f87eb64e-f2ad-4968-bd78-19af0de81595,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3274,,Liebre,confirmed,2025-09-06 03:21:43,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,09120109.JPG,TC4_M5.2, 2025-09-12 04:41:17,f0ca4e5a-5eeb-4759-8bb4-bb26aab71ce7,,,,,false,,image/jpeg,,false,,6fc0bc56-9fe6-444b-91ec-3b7d39203d0f,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.319,,No reconocible,corrected,2025-09-12 04:41:17,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,09140113.JPG,TC4_M5.2, 2025-09-14 18:57:46,bd944c09-129f-42b3-83dd-13dac2e0985f,,,,,false,,image/jpeg,,false,,03d331f7-b330-4817-b0c3-dd0a152ecb9d,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3236,,Liebre,corrected,2025-09-14 18:57:46,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,09160121.JPG,TC4_M5.2, 2025-09-16 08:47:45,d1baefb4-2a79-4723-8204-4575033b583c,,,,,false,,image/jpeg,,false,,f95ad1ca-726d-4ae6-9290-5601b2d98d08,,,,,animal,,Canis lupus familiaris,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3418,,Perro,confirmed,2025-09-16 08:47:45,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,09160122.JPG,TC4_M5.2, 2025-09-16 08:47:46,214627c3-f764-4443-98e3-d634a1aea1bc,,,,,false,,image/jpeg,,false,,2b642842-81bd-4f4f-9bd6-0b0e0fa26eb9,,,,,animal,,Canis lupus familiaris,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3017,,Perro,confirmed,2025-09-16 08:47:46,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,09160123.JPG,TC4_M5.2, 2025-09-16 08:47:46,7817f355-e769-4bba-a904-969446946d97,,,,,false,,image/jpeg,,false,,9aa1ee28-93be-41ae-b60a-ce3a67c61efa,,,,,animal,,Canis lupus familiaris,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3384,,Perro,confirmed,2025-09-16 08:47:46,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10020141.JPG,TC4_M5.2, 2025-10-02 23:49:02,75276521-c069-4571-bf84-98834df7da99,,,,,false,,image/jpeg,,false,,1c9709e3-64e7-43db-b12b-5abaadb9ba09,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3363,,Liebre,confirmed,2025-10-02 23:49:02,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10020142.JPG,TC4_M5.2, 2025-10-02 23:49:03,c39f6573-9297-4dbd-9207-c0e1196da9a7,,,,,false,,image/jpeg,,false,,37203dbc-00d2-4b0a-865b-3af8c60bad59,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3074,,Liebre,confirmed,2025-10-02 23:49:03,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10020143.JPG,TC4_M5.2, 2025-10-02 23:49:04,90fff95d-3aa2-4077-a3f1-9f47427ed4b3,,,,,false,,image/jpeg,,false,,b63bb857-011c-4aff-b064-878514edc90f,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3274,,Liebre,confirmed,2025-10-02 23:49:04,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10040145.JPG,TC4_M5.2, 2025-10-04 08:53:42,1a6507d7-53bf-47ca-b975-b382f8232c80,,,,,false,,image/jpeg,,false,,d9accebb-7411-4ef4-a2c6-47ccc7f26238,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3058,,no aparece imagewn,corrected,2025-10-04 08:53:42,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10040146.JPG,TC4_M5.2, 2025-10-04 08:53:43,dd2eaf95-1b4d-45ce-b5ff-74063a7cea5e,,,,,false,,image/jpeg,,false,,9ae5a750-02ff-441c-941c-ec549ff9b4da,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3086,,no aparece imagen,corrected,2025-10-04 08:53:43,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10040147.JPG,TC4_M5.2, 2025-10-04 08:53:44,1f51051e-623d-4ed5-9eae-7ee039f9214f,,,,,false,,image/jpeg,,false,,f71963d4-8337-4d81-a569-7a6725ab16f2,,,,,animal,,Puma concolor,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3373,,Puma,corrected,2025-10-04 08:53:44,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10080149.JPG,TC4_M5.2, 2025-10-08 19:15:56,f49698bb-b884-43ae-af8f-4b343088465f,,,,,false,,image/jpeg,,false,,159d2410-8d2f-464b-b2ba-f99d0d197a92,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3221,,Liebre,corrected,2025-10-08 19:15:56,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10100153.JPG,TC4_M5.2, 2025-10-10 09:05:55,49cf110c-499e-488b-a7bd-a20af53a3358,,,,,false,,image/jpeg,,false,,d0def404-5d5c-4d63-8d03-2098848e7a68,,,,,animal,,Caracara plancus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3242,,Traro,corrected,2025-10-10 09:05:55,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10100154.JPG,TC4_M5.2, 2025-10-10 09:05:56,45d26fd2-6e6b-4f5e-99c3-00b5569c02f9,,,,,false,,image/jpeg,,false,,bfcdf5a8-2964-45e7-95d6-31c0016cc592,,,,,animal,,Caracara plancus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3415,,Traro,confirmed,2025-10-10 09:05:56,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10100155.JPG,TC4_M5.2, 2025-10-10 09:05:57,cb89441d-bea0-47bd-8292-f413d7585b84,,,,,false,,image/jpeg,,false,,77e07455-5d5d-47c9-947e-6d644f64342c,,,,,animal,,Caracara plancus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3066,,Traro,corrected,2025-10-10 09:05:57,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10100157.JPG,TC4_M5.2, 2025-10-10 18:48:23,ad5b8d9a-7393-4da4-8595-5ff57b4926bb,,,,,false,,image/jpeg,,false,,12ece45c-e468-421a-893c-0a563db9d93e,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3435,,Liebre,corrected,2025-10-10 18:48:23,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10100158.JPG,TC4_M5.2, 2025-10-10 18:48:24,216bdf7f-8153-426b-9fd7-6a06db96beec,,,,,false,,image/jpeg,,false,,4f672133-7966-41cf-8df6-f8bc017784fe,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3666,,Liebre,confirmed,2025-10-10 18:48:24,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10100159.JPG,TC4_M5.2, 2025-10-10 18:48:25,0237336f-49f0-4fc2-9d1c-2f95f213080e,,,,,false,,image/jpeg,,false,,0bff94d2-9f00-4091-b457-b912d0cc67bb,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.362,,Liebre,confirmed,2025-10-10 18:48:25,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10100161.JPG,TC4_M5.2, 2025-10-10 18:49:04,d472fad7-7613-435e-8173-ec5860a71362,,,,,false,,image/jpeg,,false,,215d2367-6b83-4bb6-bc31-9145a820b209,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3135,,Liebre,corrected,2025-10-10 18:49:04,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10100162.JPG,TC4_M5.2, 2025-10-10 18:49:05,e06320a2-b25d-4731-8a62-9d6ef4d24fd3,,,,,false,,image/jpeg,,false,,d70e1614-8a67-4800-847b-69dec0f46280,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3228,,Liebre,corrected,2025-10-10 18:49:05,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10100163.JPG,TC4_M5.2, 2025-10-10 18:49:06,5251fab9-0a8d-4fa5-9528-4e52181d0586,,,,,false,,image/jpeg,,false,,41dacf8a-5fd6-4b58-bc4a-064b8415cb65,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3296,,Liebre,corrected,2025-10-10 18:49:06,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10130165.JPG,TC4_M5.2, 2025-10-13 03:34:54,c327143b-3bd5-43e5-bc34-343a17df0e60,,,,,false,,image/jpeg,,false,,37d64f60-b1e1-4f89-bed3-a7707a5f8174,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3067,,Liebre,confirmed,2025-10-13 03:34:54,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10130166.JPG,TC4_M5.2, 2025-10-13 03:34:55,1e30f4b2-fe3c-4b07-b2a8-b59295a08420,,,,,false,,image/jpeg,,false,,fe47e78a-198f-4a5f-8b0c-c653c849c68a,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3266,,Liebre,confirmed,2025-10-13 03:34:55,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10130167.JPG,TC4_M5.2, 2025-10-13 03:34:57,3ed84aa9-c98c-4d26-b8be-0c3020dfdc58,,,,,false,,image/jpeg,,false,,a1bae672-d26e-47dc-b6ae-b133a136d6db,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3302,,Liebre,corrected,2025-10-13 03:34:57,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10130169.JPG,TC4_M5.2, 2025-10-13 04:55:12,49ec97fd-9a61-4ad4-a8cd-833aca01e0be,,,,,false,,image/jpeg,,false,,abfed5ed-4337-4142-9e90-3950efe01281,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3073,,Liebre,confirmed,2025-10-13 04:55:12,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10130173.JPG,TC4_M5.2, 2025-10-13 20:00:07,4ea01de1-781d-4d89-a999-bec285484d2c,,,,,false,,image/jpeg,,false,,545a5936-5700-4560-9f87-d6f0da1b1c91,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3093,,Liebre,corrected,2025-10-13 20:00:07,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10150189.JPG,TC4_M5.2, 2025-10-15 06:28:37,b795d6b3-0c61-4a41-a580-c80b689a559a,,,,,false,,image/jpeg,,false,,2dfa575f-cd5d-431c-9b82-41998e25edbf,,,,,animal,,Cervus elaphus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3153,,Ciervo rojo,corrected,2025-10-15 06:28:37,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10150193.JPG,TC4_M5.2, 2025-10-15 19:34:00,81ae0ef1-0154-4bc6-bd86-c8c2fae7907d,,,,,false,,image/jpeg,,false,,222fecb0-2adb-4bfb-80d9-f5792c063ff2,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3104,,Liebre,corrected,2025-10-15 19:34:00,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10160197.JPG,TC4_M5.2, 2025-10-16 17:23:38,1334102d-3bd2-48e2-a44a-10cfbcf1220c,,,,,false,,image/jpeg,,false,,fa867cd1-0003-40ee-b1a7-50ad6c06d598,,,,,animal,,Caracara plancus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3168,,Traro,confirmed,2025-10-16 17:23:38,True,True,none,
,TC4_M5.2,Primavera-verano 2025-2026,10160198.JPG,TC4_M5.2, 2025-10-16 17:23:39,26989cd5-43e8-4659-a85a-7d8b6b06e8b8,,,,,false,,image/jpeg,,false,,c647e518-ae35-4500-b05b-06784f1295db,,,,,animal,,Caracara plancus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3177,,Traro,confirmed,2025-10-16 17:23:39,True,True,none,
